Series Title,Genre,Season Number,Episode Number,Episode Title,Release_Year,Episode link
"Kung Fu, Season 3",Classic,Season 3,18,Danny Caine: Barbary House,1974,https://itunes.apple.com/us/tv-season/danny-caine-barbary-house/id736380331?i=741251129
"Kung Fu, Season 3",Classic,Season 3,19,Danny Caine: Flight to Orion,1974,https://itunes.apple.com/us/tv-season/danny-caine-flight-to-orion/id736380331?i=741250884
"Kung Fu, Season 3",Classic,Season 3,20,The Brothers Caine,1974,https://itunes.apple.com/us/tv-season/the-brothers-caine/id736380331?i=741250885
"Kung Fu, Season 3",Classic,Season 3,21,Full Circle,1974,https://itunes.apple.com/us/tv-season/full-circle/id736380331?i=741244331
"Kung Fu, Season 3",Classic,Season 3,22,The Thief of Chendo,1974,https://itunes.apple.com/us/tv-season/the-thief-of-chendo/id736380331?i=741247129
"Kung Fu, Season 3",Classic,Season 3,23,Ambush,1974,https://itunes.apple.com/us/tv-season/ambush/id736380331?i=741244397
"Kung Fu, Season 3",Classic,Season 3,24,The Last Raid,1974,https://itunes.apple.com/us/tv-season/the-last-raid/id736380331?i=741247132
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,1,Killer Instinct,2008,https://itunes.apple.com/us/tv-season/killer-instinct/id281938262?i=283248624
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,2,A Fate Worse Than Death,2008,https://itunes.apple.com/us/tv-season/a-fate-worse-than-death/id281938262?i=283524370
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,3,Stranger Than Fiction,2008,https://itunes.apple.com/us/tv-season/stranger-than-fiction/id281938262?i=283248529
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,4,Bad Blood,2008,https://itunes.apple.com/us/tv-season/bad-blood/id281938262?i=283248526
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,5,Capital Offense,2008,https://itunes.apple.com/us/tv-season/capital-offense/id281938262?i=283248410
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,6,Hunted,2008,https://itunes.apple.com/us/tv-season/hunted/id281938262?i=283246216
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,7,Faithful Followers,2008,https://itunes.apple.com/us/tv-season/faithful-followers/id281938262?i=283244527
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,8,Undue Process,2008,https://itunes.apple.com/us/tv-season/undue-process/id281938262?i=283244070
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,9,Father's Day,2008,https://itunes.apple.com/us/tv-season/fathers-day/id281938262?i=283249377
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,10,"Can't Run, Can't Hide",2008,https://itunes.apple.com/us/tv-season/cant-run-cant-hide/id281938262?i=283249374
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,11,Near Death,2008,https://itunes.apple.com/us/tv-season/near-death/id281938262?i=283249371
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,12,Crazy Love,2008,https://itunes.apple.com/us/tv-season/crazy-love/id281938262?i=283248945
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,13,"Baby, Baby",2008,https://itunes.apple.com/us/tv-season/baby-baby/id281938262?i=283248942
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,14,Partners of the Month,2008,https://itunes.apple.com/us/tv-season/partners-of-the-month/id281938262?i=283249265
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,15,The Fire Inside,2008,https://itunes.apple.com/us/tv-season/the-fire-inside/id281938262?i=283249268
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,16,Amateur Night,2008,https://itunes.apple.com/us/tv-season/amateur-night/id281938262?i=283248938
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,17,The Fix,2008,https://itunes.apple.com/us/tv-season/the-fix/id281938262?i=283248655
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,18,Curiouser and Curiouser,2008,https://itunes.apple.com/us/tv-season/curiouser-and-curiouser/id281938262?i=283248857
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,19,Beyond the Law,2008,https://itunes.apple.com/us/tv-season/beyond-the-law/id281938262?i=283249593
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,20,Queen of Harps,2008,https://itunes.apple.com/us/tv-season/queen-of-harps/id281938262?i=283249575
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,21,Close Call,2008,https://itunes.apple.com/us/tv-season/close-call/id281938262?i=283249497
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,22,Be My Valentine,2008,https://itunes.apple.com/us/tv-season/be-my-valentine/id281938262?i=283249445
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,23,The Code,2008,https://itunes.apple.com/us/tv-season/the-code/id281938262?i=283318146
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,24,A More Permanent Hell,2008,https://itunes.apple.com/us/tv-season/a-more-permanent-hell/id281938262?i=283249429
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,25,Blood Money,2008,https://itunes.apple.com/us/tv-season/blood-money/id281938262?i=283249380
"Forever Knight, Season 2",Sci-Fi & Fantasy,Season 2,26,Forward Into the Past,2008,https://itunes.apple.com/us/tv-season/forward-into-the-past/id281938262?i=285612555
"Team Knight Rider, Season 1",Drama,Season 1,1,Fallen Nation,1997,https://itunes.apple.com/us/tv-season/fallen-nation/id294380857?i=294310007
"Team Knight Rider, Season 1",Drama,Season 1,2,The Magnificent T.K.R.,1997,https://itunes.apple.com/us/tv-season/the-magnificent-t-k-r/id294380857?i=294433383
"Team Knight Rider, Season 1",Drama,Season 1,3,The A List,1997,https://itunes.apple.com/us/tv-season/the-a-list/id294380857?i=294430541
"Team Knight Rider, Season 1",Drama,Season 1,4,K.R.O.,1997,https://itunes.apple.com/us/tv-season/k-r-o/id294380857?i=294430494
"Team Knight Rider, Season 1",Drama,Season 1,5,Inside Traitor,1997,https://itunes.apple.com/us/tv-season/inside-traitor/id294380857?i=294433139
"Team Knight Rider, Season 1",Drama,Season 1,6,Choctaw L-9,1997,https://itunes.apple.com/us/tv-season/choctaw-l-9/id294380857?i=294433545
"Team Knight Rider, Season 1",Drama,Season 1,7,Everything to Fear,1997,https://itunes.apple.com/us/tv-season/everything-to-fear/id294380857?i=294431806
"Team Knight Rider, Season 1",Drama,Season 1,8,SkyOne,1997,https://itunes.apple.com/us/tv-season/skyone/id294380857?i=294430784
"Team Knight Rider, Season 1",Drama,Season 1,9,The Iron Maiden,1997,https://itunes.apple.com/us/tv-season/the-iron-maiden/id294380857?i=294434584
"Team Knight Rider, Season 1",Drama,Season 1,10,Oil and Water,1997,https://itunes.apple.com/us/tv-season/oil-and-water/id294380857?i=294433143
"Team Knight Rider, Season 1",Drama,Season 1,11,"Et Tu, Dante?",1997,https://itunes.apple.com/us/tv-season/et-tu-dante/id294380857?i=294432726
"Team Knight Rider, Season 1",Drama,Season 1,12,The Bad Seed,1997,https://itunes.apple.com/us/tv-season/the-bad-seed/id294380857?i=294436446
"Team Knight Rider, Season 1",Drama,Season 1,13,Out of the Past,1997,https://itunes.apple.com/us/tv-season/out-of-the-past/id294380857?i=294436442
"Team Knight Rider, Season 1",Drama,Season 1,14,The Return of Megaman,1997,https://itunes.apple.com/us/tv-season/the-return-of-megaman/id294380857?i=294434617
"Team Knight Rider, Season 1",Drama,Season 1,15,Angels In Chains,1997,https://itunes.apple.com/us/tv-season/angels-in-chains/id294380857?i=294438482
"Team Knight Rider, Season 1",Drama,Season 1,16,The Blonde Woman,1997,https://itunes.apple.com/us/tv-season/the-blonde-woman/id294380857?i=295089956
"Team Knight Rider, Season 1",Drama,Season 1,17,The Ixtafa Affair,1997,https://itunes.apple.com/us/tv-season/the-ixtafa-affair/id294380857?i=294438261
"Team Knight Rider, Season 1",Drama,Season 1,18,A Home Away from Home,1997,https://itunes.apple.com/us/tv-season/a-home-away-from-home/id294380857?i=295089997
"Team Knight Rider, Season 1",Drama,Season 1,19,E.M.P.,1997,https://itunes.apple.com/us/tv-season/e-m-p/id294380857?i=294430607
"Team Knight Rider, Season 1",Drama,Season 1,20,Apocolypse Maybe,1997,https://itunes.apple.com/us/tv-season/apocolypse-maybe/id294380857?i=294434657
"Team Knight Rider, Season 1",Drama,Season 1,21,Spy Girls,1997,https://itunes.apple.com/us/tv-season/spy-girls/id294380857?i=294438476
"Team Knight Rider, Season 1",Drama,Season 1,22,Legion of Doom,1997,https://itunes.apple.com/us/tv-season/legion-of-doom/id294380857?i=294438479
Prison Break: The Final Break,Drama,Prison Break: The Final Break,1,Prison Break: The Final Break,2009,https://itunes.apple.com/us/tv-season/prison-break-the-final-break/id321607577?i=321734725
"The Atomic County, Season 1",Sci-Fi & Fantasy,Season 1,1,Atomic County: The Complete Series,2006,https://itunes.apple.com/us/tv-season/atomic-county-the-complete-series/id203756321?i=204810692
Skyrunners,Sci-Fi & Fantasy,Skyrunners,1,Skyrunners,2009,https://itunes.apple.com/us/tv-season/skyrunners/id338299851?i=340265064
"Kung Fu, Pilot",Action & Adventure,Pilot,1,Pilot,1972,https://itunes.apple.com/us/tv-season/pilot/id929342903?i=929887610
Vexille Movie,Animation,Vexille Movie,1,Vexille,2009,https://itunes.apple.com/us/tv-season/vexille/id296545559?i=296691195
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),1,The Rickshank Rickdemption,2017,https://itunes.apple.com/us/tv-season/the-rickshank-rickdemption/id1245275367?i=1262656026
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),2,"Inside: ""The Rickshank Rickdemption""",2017,https://itunes.apple.com/us/tv-season/inside-the-rickshank-rickdemption/id1245275367?i=1262646112
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),3,Rickmancing the Stone,2017,https://itunes.apple.com/us/tv-season/rickmancing-the-stone/id1245275367?i=1265276356
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),4,"Inside: ""Rickmancing the Stone""",2017,https://itunes.apple.com/us/tv-season/inside-rickmancing-the-stone/id1245275367?i=1265267509
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),5,Pickle Rick,2017,https://itunes.apple.com/us/tv-season/pickle-rick/id1245275367?i=1267492108
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),6,"Inside: ""Pickle Rick""",2017,https://itunes.apple.com/us/tv-season/inside-pickle-rick/id1245275367?i=1270820435
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),7,Vindicators 3: The Return of Worldender,2017,https://itunes.apple.com/us/tv-season/vindicators-3-the-return-of-worldender/id1245275367?i=1270319734
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),8,"Inside: ""Vindicators 3: The Return of Worldender""",2017,https://itunes.apple.com/us/tv-season/inside-vindicators-3-the-return-of-worldender/id1245275367?i=1271551950
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),9,The Whirly Dirly Conspiracy,2017,https://itunes.apple.com/us/tv-season/the-whirly-dirly-conspiracy/id1245275367?i=1272987341
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),10,"Inside: ""The Whirly Dirly Conspiracy""",2017,https://itunes.apple.com/us/tv-season/inside-the-whirly-dirly-conspiracy/id1245275367?i=1274229694
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),11,Rest and Ricklaxation,2017,https://itunes.apple.com/us/tv-season/rest-and-ricklaxation/id1245275367?i=1275722735
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),12,"Inside: ""Rest and Ricklaxation""",2017,https://itunes.apple.com/us/tv-season/inside-rest-and-ricklaxation/id1245275367?i=1276820180
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),13,The Ricklantis Mixup,2017,https://itunes.apple.com/us/tv-season/the-ricklantis-mixup/id1245275367?i=1281111712
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),14,"Inside: ""The Ricklantis Mixup""",2017,https://itunes.apple.com/us/tv-season/inside-the-ricklantis-mixup/id1245275367?i=1282231168
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),15,Morty's Mind Blowers,2017,https://itunes.apple.com/us/tv-season/mortys-mind-blowers/id1245275367?i=1285624811
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),16,Inside: Morty's Mind Blowers,2017,https://itunes.apple.com/us/tv-season/inside-mortys-mind-blowers/id1245275367?i=1287254222
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),17,The Search for Meaning,2017,https://itunes.apple.com/us/tv-season/the-search-for-meaning/id1245275367?i=1250188219
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),18,Season 3 Sneak Peek,2017,https://itunes.apple.com/us/tv-season/season-3-sneak-peek/id1245275367?i=1252816349
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),19,Secrets to Directing Actors,2017,https://itunes.apple.com/us/tv-season/secrets-to-directing-actors/id1245275367?i=1254589501
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),20,Drunk Rick Method Acting,2017,https://itunes.apple.com/us/tv-season/drunk-rick-method-acting/id1245275367?i=1257956716
"Rick and Morty, Season 3 (Uncensored)",Comedy,Season 3 (Uncensored),21,Pickle Rick Sneak Peek,2017,https://itunes.apple.com/us/tv-season/pickle-rick-sneak-peek/id1245275367?i=1265266765
"Family Guy, Season 6",Comedy,Season 6,1,Movin' Out (Brian's Song),2007,https://itunes.apple.com/us/tv-season/movin-out-brians-song/id264742739?i=265600428
"Family Guy, Season 6",Comedy,Season 6,2,Believe It or Not Joe's Walking On Air,2007,https://itunes.apple.com/us/tv-season/believe-it-or-not-joes-walking-on-air/id264742739?i=266114939
"Family Guy, Season 6",Comedy,Season 6,3,Stewie Kills Lois,2007,https://itunes.apple.com/us/tv-season/stewie-kills-lois/id264742739?i=267975499
"Family Guy, Season 6",Comedy,Season 6,4,Family Guy 100th Episode Special,2007,https://itunes.apple.com/us/tv-season/family-guy-100th-episode-special/id264742739?i=267975763
"Family Guy, Season 6",Comedy,Season 6,5,Lois Kills Stewie,2007,https://itunes.apple.com/us/tv-season/lois-kills-stewie/id264742739?i=268376697
"Family Guy, Season 6",Comedy,Season 6,6,Padra de Familia,2007,https://itunes.apple.com/us/tv-season/padra-de-familia/id264742739?i=268657507
"Family Guy, Season 6",Comedy,Season 6,7,Peter's Daughter,2007,https://itunes.apple.com/us/tv-season/peters-daughter/id264742739?i=268995336
"Family Guy, Season 6",Comedy,Season 6,8,McStroke,2007,https://itunes.apple.com/us/tv-season/mcstroke/id264742739?i=271902662
"Family Guy, Season 6",Comedy,Season 6,9,Back to the Woods,2007,https://itunes.apple.com/us/tv-season/back-to-the-woods/id264742739?i=274237143
"Family Guy, Season 6",Comedy,Season 6,10,Play It Again Brian,2007,https://itunes.apple.com/us/tv-season/play-it-again-brian/id264742739?i=275482383
"Family Guy, Season 6",Comedy,Season 6,11,The Former Life of Brian,2007,https://itunes.apple.com/us/tv-season/the-former-life-of-brian/id264742739?i=279502492
"Family Guy, Season 6",Comedy,Season 6,12,Long John Peter,2007,https://itunes.apple.com/us/tv-season/long-john-peter/id264742739?i=279999609
"South Park, Season 10",Comedy,Season 10,1,The Return of Chef,2006,https://itunes.apple.com/us/tv-season/the-return-of-chef/id135510236?i=136731278
"South Park, Season 10",Comedy,Season 10,2,Smug Alert!,2006,https://itunes.apple.com/us/tv-season/smug-alert/id135510236?i=138767880
"South Park, Season 10",Comedy,Season 10,3,"Cartoon Wars, Pt. 1",2006,https://itunes.apple.com/us/tv-season/cartoon-wars-pt-1/id135510236?i=142900601
"South Park, Season 10",Comedy,Season 10,4,"Cartoon Wars, Pt. 2",2006,https://itunes.apple.com/us/tv-season/cartoon-wars-pt-2/id135510236?i=148516957
"South Park, Season 10",Comedy,Season 10,5,A Million Little Fibers,2006,https://itunes.apple.com/us/tv-season/a-million-little-fibers/id135510236?i=151345746
"South Park, Season 10",Comedy,Season 10,6,Manbearpig,2006,https://itunes.apple.com/us/tv-season/manbearpig/id135510236?i=152202404
"South Park, Season 10",Comedy,Season 10,7,Tsst,2006,https://itunes.apple.com/us/tv-season/tsst/id135510236?i=153369137
"South Park, Season 10",Comedy,Season 10,8,"Make Love, Not Warcraft",2006,https://itunes.apple.com/us/tv-season/make-love-not-warcraft/id135510236?i=201032605
"South Park, Season 10",Comedy,Season 10,9,Mystery of the Urinal Deuce,2006,https://itunes.apple.com/us/tv-season/mystery-of-the-urinal-deuce/id135510236?i=202028730
"South Park, Season 10",Comedy,Season 10,10,Miss Teacher Bangs a Boy,2006,https://itunes.apple.com/us/tv-season/miss-teacher-bangs-a-boy/id135510236?i=202743250
"South Park, Season 10",Comedy,Season 10,11,Hell On Earth 2006,2006,https://itunes.apple.com/us/tv-season/hell-on-earth-2006/id135510236?i=203766086
"South Park, Season 10",Comedy,Season 10,12,Go God Go,2006,https://itunes.apple.com/us/tv-season/go-god-go/id135510236?i=204505190
"South Park, Season 10",Comedy,Season 10,13,Go God Go XII,2006,https://itunes.apple.com/us/tv-season/go-god-go-xii/id135510236?i=205117274
"South Park, Season 10",Comedy,Season 10,14,Stanley's Cup,2006,https://itunes.apple.com/us/tv-season/stanleys-cup/id135510236?i=206075371
"Family Guy, Season 7",Comedy,Season 7,1,Love Blactually,2008,https://itunes.apple.com/us/tv-season/love-blactually/id291139039?i=292355129
"Family Guy, Season 7",Comedy,Season 7,2,I Dream of Jesus,2008,https://itunes.apple.com/us/tv-season/i-dream-of-jesus/id291139039?i=292993880
"Family Guy, Season 7",Comedy,Season 7,3,Road to Germany,2008,https://itunes.apple.com/us/tv-season/road-to-germany/id291139039?i=294068296
"Family Guy, Season 7",Comedy,Season 7,4,Baby Not On Board,2008,https://itunes.apple.com/us/tv-season/baby-not-on-board/id291139039?i=295458928
"Family Guy, Season 7",Comedy,Season 7,5,The Man With Two Brians,2008,https://itunes.apple.com/us/tv-season/the-man-with-two-brians/id291139039?i=296179190
"Family Guy, Season 7",Comedy,Season 7,6,Tales of a 3rd Grade Nothing,2008,https://itunes.apple.com/us/tv-season/tales-of-a-3rd-grade-nothing/id291139039?i=297098142
"Family Guy, Season 7",Comedy,Season 7,7,Ocean's 3 1/2,2008,https://itunes.apple.com/us/tv-season/oceans-3-1-2/id291139039?i=305593332
"Family Guy, Season 7",Comedy,Season 7,8,Family Gay,2008,https://itunes.apple.com/us/tv-season/family-gay/id291139039?i=307616925
"Family Guy, Season 7",Comedy,Season 7,9,The Juice Is Loose,2008,https://itunes.apple.com/us/tv-season/the-juice-is-loose/id291139039?i=308361697
"Family Guy, Season 7",Comedy,Season 7,10,Fox-y Lady,2008,https://itunes.apple.com/us/tv-season/fox-y-lady/id291139039?i=309417431
"Family Guy, Season 7",Comedy,Season 7,11,Not All Dogs Go to Heaven,2008,https://itunes.apple.com/us/tv-season/not-all-dogs-go-to-heaven/id291139039?i=310541863
"Family Guy, Season 7",Comedy,Season 7,12,420,2008,https://itunes.apple.com/us/tv-season/420/id291139039?i=313131570
"Family Guy, Season 7",Comedy,Season 7,13,Stew-Roids,2008,https://itunes.apple.com/us/tv-season/stew-roids/id291139039?i=314138221
